movieCd,movieNm,openDt,repGenreNm,directors,prdtYear,nationAlt,watchGradeNm,audiAcc,salesAcc,targetDt
20252687,골 때리고 떡 때리는 그녀들: 연장전,2025-02-11,드라마,,2025.0,한국,,,,
20190300,보고타: 마지막 기회의 땅,2024-12-31,범죄,김성제,2024.0,한국,,405572.0,3750120960.0,20250114.0
20233006,히트맨2,2025-01-22,코미디,최원섭,2023.0,한국,,2535747.0,23881556680.0,20250225.0
20236462,세입자,2024-12-04,SF,윤은경,2023.0,한국,,,,
20224303,귀신경찰,2025-01-24,코미디,김영준,2024.0,한국,,52612.0,464023300.0,20250207.0
20252025,예쁜데 외로움 타는 돌싱녀,2025-02-07,성인물(에로),,2024.0,한국,,,,
20252012,여대생의 야릇한 친절,2025-02-06,성인물(에로),,2024.0,한국,,,,
20248082,동화지만 청불입니다,2025-01-08,코미디,이종석,2024.0,한국,,164164.0,1526904040.0,20250121.0
20252011,처음이라 더 맛있어,2025-02-05,성인물(에로),,2024.0,한국,,,,
20252024,여동생보다 맛있는 언니,2025-02-05,성인물(에로),,2024.0,한국,,,,
20245055,백산 - 의령에서 발해까지,2025-02-05,다큐멘터리,진재운,2024.0,한국,,,,
20251563,만담,2025-02-05,공연,조승식,2024.0,한국,,,,
20252039,"레드벨벳 해피니스 다이어리 : 마이 디어, 레베럽 인 시네마",2025-02-05,공연,"김선형, 오윤동",2025.0,한국,,4617.0,115421000.0,20250207.0
20230167,아줌마,2023-11-29,드라마,허 슈밍,2022.0,"한국,싱가포르",,,,
20252467,자살 전 준비 운동,2024-12-25,드라마,이민규,2024.0,한국,,,,
20252441,쓴,2025-01-24,드라마,전경화,2023.0,한국,,,,
20241110,아이유 콘서트 : 더 위닝,2025-01-24,공연,"이예지, 오윤동",2024.0,한국,,72861.0,1999959500.0,20250216.0
20252217,골 때리고 떡 때리는 그녀들: 후반,2025-01-24,드라마,,2025.0,한국,,,,
20233218,6시간 후 너는 죽는다,2024-10-16,스릴러,이윤석,2024.0,한국,,50512.0,513391100.0,20241118.0
20223452,레이디,2023-07-26,드라마,오성수,2022.0,한국,,,,
20233213,여름이 끝날 무렵의 라트라비아타,2024-09-11,드라마,윤석호,2023.0,한국,,,,
20251729,큰 사위 애정하는 장모님,2025-01-21,성인물(에로),,2024.0,한국,,,,
20251728,돌아온 형수님,2025-01-21,성인물(에로),,2024.0,한국,,,,
20248552,은빛살구,2025-01-15,드라마,장만민,2024.0,한국,,,,
20236566,언니 유정,2024-12-04,가족,정해일,2022.0,한국,,,,
20248530,아침바다 갈매기는,2024-11-27,드라마,박이웅,2024.0,한국,,,,
20230964,페르소나: 이상한 여자,2025-01-15,드라마,정형석,2023.0,한국,,,,
20251570,투 브라더스,2025-01-15,다큐멘터리,닥터 케이,2024.0,한국,,,,
20231415,소풍,2024-02-07,드라마,김용균,2024.0,한국,,346451.0,3085376943.0,20240430.0
20245240,상간시대,2024-11-08,성인물(에로),이타치,2024.0,한국,,,,
20242368,하숙집 딸은 맛있다-상상하면 벗는다,2024-08-16,성인물(에로),이타치,2024.0,한국,,,,
20241268,미안하다 사정했다,2024-07-12,성인물(에로),이타치,2024.0,한국,,,,
20240132,마스크 걸-라이브 방송,2024-05-24,성인물(에로),이타치,2024.0,한국,,,,
20227122,스물다섯 그리고 스물,2022-11-04,성인물(에로),이타치,2022.0,한국,,,,
20227136,나에게 남은 섹스시간,2022-10-14,성인물(에로),이타치,2022.0,한국,,,,
20226449,죽여주는 여자,2022-09-02,성인물(에로),이타치,2022.0,한국,,,,
20224002,살색을 찍는 사람들,2022-06-03,성인물(에로),이타치,2021.0,한국,,,,
20212721,에스코트,2022-01-07,성인물(에로),이영인,2021.0,한국,,,,
20223191,모텔방에서 사는 여자,2022-02-04,성인물(에로),이타치,2021.0,한국,,,,
20211986,젊은 장모님,2021-12-17,멜로/로맨스,이영인,2021.0,한국,,,,
20212714,이 죽일놈의 사정,2022-01-14,성인물(에로),이타치,2021.0,한국,,,,
20211342,옆집 아줌마,2021-11-12,멜로/로맨스,이영인,2021.0,한국,,,,
20210452,바람난 남편,2021-10-15,멜로/로맨스,이영인,2021.0,한국,,,,
20234796,비밀,2023-12-13,미스터리,"임경호, 소준범",2023.0,한국,,,,
20233261,청설,2024-11-06,드라마,조선호,2024.0,한국,,795135.0,7424405260.0,20241209.0
20240239,처제의 젖은 가랑이,2025-01-13,성인물(에로),,2024.0,한국,,,,
20240240,나눠 먹으면 더 맛있다,2025-01-13,성인물(에로),,2024.0,한국,,,,
20245445,가사도우미-내 남편과 자도 좋아,2024-12-06,성인물(에로),이타치,2024.0,한국,,,,
20245239,기남기녀 단톡방-집밥만 먹으면 질리잖아,2024-11-01,성인물(에로),이타치,2024.0,한국,,,,
20249076,착한형수,2025-01-10,성인물(에로),이타치,2024.0,한국,,,,
20244462,위장부부,2024-10-04,성인물(에로),이타치,2024.0,한국,,,,
20242367,몇 번을 채워도 모자란 깊은구멍,2024-08-19,성인물(에로),이타치,2024.0,한국,,,,
20247027,조건섹스:라스트 원나잇,2024-02-09,성인물(에로),이타치,2023.0,한국,,,,
20240058,BJ 떡방 수사대,2024-05-24,성인물(에로),이타치,2024.0,한국,,,,
20231306,이 구역 섹스에 미친X,2023-05-19,성인물(에로),이타치,2023.0,한국,,,,
20241269,재벌집 여비서-고자아들을 부탁해,2024-07-19,성인물(에로),이타치,2024.0,한국,,,,
20248083,원 안에 사람들,2024-12-14,드라마,임철빈,2024.0,한국,,,,
20247430,퍼스트레이디,2024-12-12,다큐멘터리,,2024.0,한국,,69175.0,673094620.0,20241223.0
20240236,날 홍콩 보내버린 기술,2025-01-12,코미디,선우용,2024.0,한국,,,,
20249021,내 전용 여사원,2025-01-10,성인물(에로),모니카,2024.0,한국,,,,
20233781,미망,2024-11-20,멜로/로맨스,김태양,2023.0,한국,,,,
20249560,김재중 20주년 기념 콘서트 : 플라워 가든,2025-01-09,공연,손석,2024.0,한국,,,,
20247574,아메바 소녀들과 학교괴담: 개교기념일,2024-11-06,코미디,김민하,2024.0,한국,,17560.0,158946700.0,20241112.0
20234696,부모 바보,2025-01-08,드라마,이종수,2023.0,한국,,,,
20240358,(여자)아이들 월드투어 [아이돌] 인 시네마,2025-01-08,공연,오윤동,2024.0,한국,,,,
20232137,"결혼, 하겠나?",2024-10-23,코미디,김진태,2021.0,한국,,,,
20240238,죽도록 하고 싶은 육덕 미시녀,2025-01-06,성인물(에로),,2024.0,한국,,,,
20240151,스타킹 신고 유혹하는 글래머,2025-01-06,성인물(에로),,2024.0,한국,,,,
20240149,육덕미 넘치는 유부녀 여상사,2025-01-03,성인물(에로),,2024.0,한국,,,,
20247644,색귀가,2025-01-03,성인물(에로),모니카,2024.0,한국,,,,
20240150,맛깔스러운 엉덩이의 도우미,2025-01-03,성인물(에로),,2024.0,한국,,,,
20240237,예비 여동생이랑 비밀섹스,2025-01-02,성인물(에로),,2024.0,한국,,,,
20240148,꿀 떨어지는 돌싱녀,2025-01-02,성인물(에로),,2024.0,한국,,,,
20230137,"컷, 다시 갈게요",2024-12-29,드라마,김한재,2022.0,한국,,,,
20246361,뽀로로 극장판 바닷속 대모험,2025-01-01,애니메이션,윤제완,2024.0,한국,,428486.0,3672599110.0,20250429.0
20243410,남편 상사 : 아내가 접대하는 날,2024-12-27,멜로/로맨스,,2024.0,한국,,,,
20249152,유혹 : 여자가 하고 싶을 때,2024-12-20,멜로/로맨스,,2024.0,한국,,,,
20248059,취업의 정석,2024-12-18,드라마,,2024.0,한국,,,,
20242366,누나 친구 4,2024-12-16,멜로/로맨스,민정현,2024.0,한국,,,,
20233057,아마존 활명수,2024-10-30,코미디,김창주,2024.0,한국,,603874.0,5368806780.0,20241129.0
20249860,투명 인간 아내의 불륜,2024-12-26,성인물(에로),,2024.0,한국,,,,
20249862,아버지 올라타 트월킹 추는 이쁜이,2024-12-26,성인물(에로),,2024.0,한국,,,,
20245549,남편도 빨아버린 섹스중독 여동생,2024-12-06,성인물(에로),,2024.0,한국,,,,
20247369,돌아온 형수의 순수 욕정,2024-12-05,드라마,,2024.0,한국,,,,
20246488,구멍의 역습,2024-12-05,성인물(에로),,2024.0,한국,,,,
20247047,싸게해주는 일타강사,2024-12-04,성인물(에로),,2024.0,한국,,,,
20241261,스와핑 동창회,2024-12-04,멜로/로맨스,,2024.0,한국,,,,
20204422,오랜만이다,2024-12-25,드라마,이은정,2022.0,한국,,,,
20244318,남편은 몰라요,2024-12-01,멜로/로맨스,,2024.0,한국,,,,
20236696,하우치,2024-11-13,멜로/로맨스,김명균,2023.0,한국,,,,
20249171,미생: 더할 나위 없었다,2024-12-20,드라마,,2014.0,한국,,,,
20245682,보이지 않는,2024-12-19,액션,정희준,2023.0,한국,,,,
20241180,"괜찮아, 앨리스",2024-11-13,다큐멘터리,양지혜,2023.0,한국,,10487.0,94394200.0,20241113.0
20236228,오후 네시,2024-10-23,드라마,송정우,2024.0,한국,,36138.0,304839600.0,20241111.0
20246939,정동원 성탄총동원 더 무비,2024-12-18,공연,나상인,2024.0,한국,,6496.0,162383000.0,20241218.0
20224726,섬·망(望),2024-12-17,드라마,박순리,2024.0,한국,,,,
20240925,"안녕, 할부지",2024-09-04,다큐멘터리,"심형준, 토마스 고",2024.0,한국,,250528.0,2317495639.0,20240930.0
20190353,사흘,2024-11-14,공포(호러),현문섭,2020.0,한국,,197965.0,1857828340.0,20241126.0
20248335,에픽하이 20 더 무비,2024-03-20,공연,조윤수,2024.0,한국,,,,
20212402,모래바람,2024-11-27,다큐멘터리,박재민,2023.0,한국,,,,
20200523,물방울을 그리는 남자,2022-09-28,다큐멘터리,"김오안, 브리짓 부이요",2021.0,한국,,5891.0,51710400.0,20221004.0
20245975,금기 속에서 피어난 그녀,2024-12-13,성인물(에로),모니카,2024.0,한국,,,,
20247068,엔시티 드림 미스터리 랩: 드림 이스케이프 인 시네마,2024-12-11,공연,"이예지, 오윤동",2024.0,한국,,,,
20247246,김범수 25주년 콘서트 필름 : 여행,2024-12-11,공연,,2024.0,한국,,,,
20245193,루프,2024-12-04,드라마,구상범,2024.0,한국,,,,
20243668,오늘부터 1일,2024-12-06,스릴러,김경수,2024.0,한국,,,,
20247180,섹스로 만사형통,2024-12-06,성인물(에로),,2024.0,한국,,,,
20247179,남편의 불륜을 눈치챈 어린 미시,2024-12-05,성인물(에로),,2024.0,한국,,,,
20247182,길거리에서 만난 색정녀,2024-12-05,성인물(에로),,2024.0,한국,,,,
20244546,"알엠: 라이트 피플, 롱 플레이스",2024-12-05,다큐멘터리,,2024.0,한국,,2289.0,56939000.0,20241205.0
20225184,히든페이스,2024-11-20,스릴러,김대우,2024.0,한국,,1005171.0,9522512040.0,20241223.0
20245399,4분 44초,2024-11-01,공포(호러),박종균,2022.0,한국,,43216.0,172838000.0,20241113.0
20234710,한 채,2024-11-20,드라마,"정범, 허장",2024.0,한국,,,,
20246609,"플레이브 팬 콘서트 ‘헬로, 아스테룸!’ 앙코르 인 시네마",2024-12-04,공연,,2024.0,한국,,20397.0,598436500.0,20241208.0
20247347,투모로우바이투게더 : 하이퍼포커스 인 시네마,2024-12-04,공연,김경국,2024.0,한국,,3216.0,44802500.0,20241205.0
20249398,카인의 도시,2024-12-04,드라마,송창수,2024.0,한국,,,,
20235994,원정빌라,2024-12-04,공포(호러),김선국,2024.0,한국,,14179.0,114294700.0,20241210.0
20247181,술 취해 밤새 박힌 청순녀,2024-12-04,성인물(에로),,2024.0,한국,,,,
20244555,더 영 맨 앤드 더 딥 씨 (비투비 임현식),2024-12-04,다큐멘터리,권진모,2023.0,한국,,,,
20247178,공부 대신 삽입을 원하는 여대생,2024-12-04,성인물(에로),,2024.0,한국,,,,
20225894,뉴 노멀,2023-11-08,스릴러,정범식,2023.0,한국,,74944.0,730709402.0,20231114.0
20234692,딜리버리,2024-11-20,드라마,장민준,2024.0,한국,,,,
20225967,니자리,2024-06-20,공포(호러),홍상진,2021.0,한국,,,,
20247370,엘스타 2 : 드리미 스테이지,2024-11-30,애니메이션,,2024.0,한국,,,,
20246507,K여대생 지우의 흑인과 첫경험,2024-11-29,성인물(에로),,2024.0,한국,,,,
20247167,북창동 여대생 룸싸롱,2024-11-27,성인물(에로),,2024.0,한국,,,,
20245122,승무원 교육,2024-11-26,성인물(에로),,2024.0,한국,,,,
20246443,색녀 : 고추먹고 맴맴,2024-11-23,멜로/로맨스,,2024.0,한국,,,,
20246326,발정난 수현의 젖은 성감대,2024-11-22,성인물(에로),천성준,2024.0,한국,,,,
20244737,친구 누나 5,2024-11-15,멜로/로맨스,,2024.0,한국,,,,
20245644,여교수의 은밀한 수업,2024-11-06,성인물(에로),,2024.0,한국,,,,
20244342,친구엄마 2024,2024-11-05,멜로/로맨스,,2024.0,한국,,,,
20245573,맛있는 여자 : 나도 하고 싶다,2024-11-03,멜로/로맨스,,2024.0,한국,,,,
20244659,이혼녀 밑으로 넣어버린 유부남,2024-11-01,성인물(에로),,2024.0,한국,,,,
20245788,구멍으로 위로해 주는 사모님,2024-11-28,성인물(에로),,2024.0,한국,,,,
20235815,아가미,2024-11-27,가족,유승원,2023.0,한국,,,,
20245671,백현: 론스달라이트 닷 인 시네마,2024-11-27,공연,"오윤동, 김하민",2024.0,한국,,5987.0,149673500.0,20241201.0
20247488,골때리고 떡 때리는 그녀들: 전반,2024-11-26,드라마,,2024.0,한국,,,,
20246226,오빠 뜻대로 대주는 여동생,2024-11-22,성인물(에로),,2024.0,한국,,,,
20246227,벌려준 거래처 여직원,2024-11-22,성인물(에로),,2024.0,한국,,,,
20231042,빅토리,2024-08-14,드라마,박범수,2024.0,한국,,503486.0,4507399767.0,20240930.0
20245769,내 애인 옆에서 삽입한 남의 구멍,2024-11-21,성인물(에로),,2024.0,한국,,,,
20212407,씨앗의 시간,2024-11-20,다큐멘터리,설수안,2022.0,한국,,,,
20209348,쓰리: 아직 끝나지 않았다,2022-04-21,드라마,박루슬란,2020.0,한국,,7831.0,55407000.0,20220519.0
20246394,"뉴클래식 프로젝트 미안하다, 사랑한다",2024-11-16,멜로/로맨스,,2024.0,한국,,,,
20246215,삽입감이 다른 두 여자,2024-11-15,성인물(에로),,2024.0,한국,,,,
20246216,나이 많은 청소 아줌마의 문란한 구멍,2024-11-15,성인물(에로),,2024.0,한국,,,,
20245787,미공개 속살 맛 보여준 노처녀,2024-11-14,성인물(에로),,2024.0,한국,,,,
20240056,춘천대첩 72시간,2024-11-13,다큐멘터리,"최동호, 장이레",2024.0,한국,,,,
20246021,오빠 남진 라이브 콘서트,2024-11-13,공연,정인성,2024.0,한국,,,,
20212428,되살아나는 목소리,2024-11-13,다큐멘터리,"박수남, 박마의",2023.0,"한국,일본",,,,
20248553,최소한의 선의,2024-10-30,드라마,김현정,2024.0,한국,,1111.0,9999000.0,20241015.0
20239574,세상 참 예쁜 오드리,2024-10-24,가족,이영국,2022.0,한국,,3537.0,33360800.0,20241024.0
20227979,보통의 가족,2024-10-16,드라마,허진호,2022.0,한국,,643746.0,5984497370.0,20241112.0
20246202,엘 스타 리:플레이 스테이지,2024-11-09,애니메이션,,2024.0,한국,,,,
20245786,끈적 쫄깃한 육덕 아줌마,2024-11-07,성인물(에로),,2024.0,한국,,,,
20233201,룩킹포,2024-11-06,드라마,김태희,2023.0,한국,,,,
20245121,데드라인,2024-11-06,드라마,권봉근,2024.0,한국,,40209.0,287618700.0,20241123.0
20249457,"럭키, 아파트",2024-10-30,드라마,강유가람,2024.0,한국,,,,
20236319,하와이 연가,2024-10-30,드라마,이진영,2024.0,한국,,3852.0,36421000.0,20241031.0
20232205,우리는 천국에 갈 순 없지만 사랑은 할 수 있겠지,2024-10-16,드라마,한제이,2022.0,한국,,,,
20185249,더러운 돈에 손대지 마라,2024-10-17,범죄,김민수,2019.0,한국,,81253.0,756823080.0,20241025.0
20245766,돌싱어부: 대물의 추억,2024-11-01,드라마,,2024.0,한국,,,,
20245809,여사장의 사생활,2024-10-30,성인물(에로),,2024.0,한국,,,,
20245643,강남풀싸롱,2024-10-30,성인물(에로),,2024.0,한국,,,,
20243823,매력적인 형수,2024-10-28,멜로/로맨스,,2024.0,한국,,,,
20244908,아무나 대주는 아내,2024-10-31,성인물(에로),,2024.0,한국,,,,
20244907,변태남에게 길들여진 여친,2024-10-31,성인물(에로),,2024.0,한국,,,,
20244791,붕가붕가 2024,2024-10-15,성인물(에로),,2024.0,한국,,,,
20241011,형수 : 시동생의 나쁜 짓,2024-10-08,멜로/로맨스,,2024.0,한국,,,,
20244730,형부를 먹어버린 처제,2024-10-04,성인물(에로),,2024.0,한국,,,,
20212443,열 개의 우물,2024-10-30,다큐멘터리,김미례,2023.0,한국,,,,
20245146,쏜애플 불구경 2024 라이브 콘서트 필름,2024-10-30,공연,,2024.0,한국,,,,
20244281,극장판 고래와 나,2024-10-30,다큐멘터리,이큰별,2024.0,한국,,,,
20241425,내가 좀비?,2024-09-25,기타,성유경,2024.0,한국,,,,
20244752,실제정사,2024-10-02,성인물(에로),김대성,2024.0,한국,,,,
20244751,완벽한 지인,2024-10-01,성인물(에로),김대성,2024.0,한국,,,,
20224666,파일럿,2024-07-31,코미디,김한결,2023.0,한국,,4710803.0,43152804201.0,20241022.0
20232949,대도시의 사랑법,2024-10-01,드라마,이언희,2024.0,한국,,875383.0,8269152910.0,20241119.0
20244922,사실.. 누나도 넣어주길 원했다,2024-10-24,성인물(에로),,2024.0,한국,,,,
20245494,돌싱어부: 낚시의 목적,2024-10-24,드라마,,2024.0,한국,,,,
20244906,대물에 짓눌려진 윗집 처녀,2024-10-24,성인물(에로),,2024.0,한국,,,,
20202792,스트레스 제로,2021-02-03,애니메이션,이대희,2020.0,한국,,5937.0,44535200.0,20210207.0
20242424,핑크퐁 원더스타 특별편: 호기와 도둑자동차,2024-07-18,애니메이션,,2023.0,한국,,,,
20248364,폭설,2024-10-23,드라마,윤수익,2023.0,한국,,,,
20232283,개그맨,2024-10-23,코미디,전승표,2023.0,한국,,,,
20241101,호랑님의 생일날,2024-10-04,기타,이광범,2023.0,한국,,,,
20234639,남친이 군대 간 사이,2023-09-26,,,,한국,,,,
20234295,교환부부의 세계3 ： 그들만의 은밀한 테크닉,2023-09-15,,,,한국,,,,
20234065,술집에서 몰래 하는 사이,2023-09-13,,핑마,,한국,,,,
20234064,AS기사 유혹하는 여주인,2023-09-25,,핑마,,한국,,,,
20234053,여대생 가사도우미,2023-08-30,,,2023.0,한국,,,,
20233663,mz 자매의 목적,2023-08-15,,함성한,2023.0,한국,,,,
20233532,여사장 : 월급대신 떡,2023-09-26,,,2023.0,한국,,,,
20233530,우리동네 미용실 ： 2대1서비스,2023-08-16,,한마음,2023.0,한국,,,,
